country,deleted,description,effective_date,end_date,form_name_classification,legacy_return_name,major,minor,preview_image,purpose,region,revision,scope_level_guess,status,tax_form_code,tax_form_name
US,False,City of Old Harbor Tax Return,1990-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKOLDHARBOR,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5d222434-2b13-4f9d-b7c5-13c8e7579303.png,,AK,0,likely_state_or_province_level,PRODUCTION,USAKOLDHARBOR,AK Old Harbor
US,False,Sales Tax Report (Quarterly),2022-07-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKOUZINKIE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/585156dd-e6d3-499b-8fcb-a5ca04e816c7.png,,AK,5,likely_state_or_province_level,PRODUCTION,USAKOUZINKIE,AK Ouzinkie
US,False,Monthly Sales Tax,2024-12-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKPALMER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/871d3855-c6e8-4fd8-b812-4c60585d3507.png,,AK,16,likely_state_or_province_level,PRODUCTION,USAKPALMER,AK Palmer
US,False,City of Pilot Station Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKPILOTSTATION,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/95f9b4bc-5cdc-4a43-a163-1f52c875c899.png,,AK,2,likely_state_or_province_level,PRODUCTION,USAKPILOTSTATION,AK Pilot Station
US,False,City of Point Hope Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKPOINTHOPE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1e7733a6-795d-4296-ab9c-b17d8e7c781c.png,,AK,7,likely_state_or_province_level,PRODUCTION,USAKPOINTHOPE,AK Point Hope
US,False,Quarterly City Sales Tax Report,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKPORTALEXANDER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8c6944f1-7a06-4726-9286-5821c88cb059.png,,AK,1,likely_state_or_province_level,PRODUCTION,USAKPORTALEXANDER,AK Port Alexander
US,False,Consumers Tax on Sales and Services,2012-07-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKQUINHAGAK,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e15b1124-4f2c-42cd-8053-06bea61b3f1d.png,,AK,3,likely_state_or_province_level,PRODUCTION,USAKQUINHAGAK,AK Quinhagak
US,False,Schedule for Remote Sellers,2026-01-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,AKRSR,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b9aedeff-ca27-41f1-93b4-934588547665.png,,AK,122,likely_state_or_province_level,PRODUCTION,USAKRSR,AK Remote Sellers Return
US,False,City of Sand Point Sales Tax Report,2015-04-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKSANDPOINT,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/29bc25b4-8c92-4aac-ba05-89aa1556bc80.png,,AK,12,likely_state_or_province_level,PRODUCTION,USAKSANDPOINT,AK Sand Point
US,False,City of Savoonga Sales Tax Return,2018-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKSAVOONGA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3ee0006b-35f4-4ac5-aff8-ecfd748df2e1.png,,AK,3,likely_state_or_province_level,PRODUCTION,USAKSAVOONGA,AK Savoonga
US,False,Selawaik Sales Tax Return,2022-03-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKSELAWIK,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/356fa5c3-772e-4856-8a9f-50d36a19d013.png,,AK,10,likely_state_or_province_level,PRODUCTION,USAKSELAWIK,AK Selawik
US,False,City of Shishmaref Tax Return,2017-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKSHISHMAREF,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8416d246-f883-4d5f-9734-3b3f4f297050.png,,AK,4,likely_state_or_province_level,PRODUCTION,USAKSHISHMAREF,AK Shishmaref
US,False,Sales Tax Return,2024-03-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKSKAGWAY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c1ececd4-dc52-446d-a9f4-46097d922f6c.png,,AK,10,likely_state_or_province_level,PRODUCTION,USAKSKAGWAY,AK Skagway
US,False,City of St. Michael Tax Return,1990-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKSTMICHAEL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/be8abc93-3b5c-4590-97dc-c74b6f4fafc3.png,,AK,0,likely_state_or_province_level,PRODUCTION,USAKSTMICHAEL,AK St. Michael
US,False,Saint Paul Monthly Sales Tax Return,2022-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKSTPAUL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b51e3f61-0955-4d02-aa1e-15755d337c34.png,,AK,12,likely_state_or_province_level,PRODUCTION,USAKSTPAUL,AK Saint Paul
US,False,Teller Sales Tax Report,2012-07-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKTELLER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0b197658-1006-40fe-881b-9f7e691c8895.png,,AK,3,likely_state_or_province_level,PRODUCTION,USAKTELLER,AK Teller
US,False,Sales Tax and Transient Occupancy Return Form,2022-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKTHORNEBAY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8cd01fa6-016f-4836-ac9d-60153ec672c7.png,,AK,14,likely_state_or_province_level,PRODUCTION,USAKTHORNEBAY,AK Thorne Bay
US,False,Sales Tax and Transient Occupancy Tax Return Form,1900-01-01T00:00:00,2021-12-31T00:00:00,descriptive_state_level_label,AKTHORNEBAYLODGE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/a7291aea-f806-46a2-bad5-b8909e99e5f0.png,,AK,3,likely_state_or_province_level,PRODUCTION,USAKTHORNEBAYLODGE,AK Thorne Bay Lodging
US,False,Togiak City Sales and Use Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKTOGIAK,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/83e860c3-8ccf-4568-bfda-168c6cf0eeca.png,,AK,3,likely_state_or_province_level,PRODUCTION,USAKTOGIAK,AK Togiak
US,False,Monthly Sales Tax Return,2010-10-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKUNALAKLEET,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6f5086e0-2720-46ad-9443-d74d97d1164c.png,,AK,10,likely_state_or_province_level,PRODUCTION,USAKUNALAKLEET,AK Unalakleet
US,False,City Of Unalaska Tax Return,2017-01-01T00:00:00,2022-09-30T00:00:00,descriptive_state_level_label,AKUNALASKAM,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d235d9b2-80a6-4924-88b1-02b6c87fe48e.png,,AK,0,likely_state_or_province_level,PRODUCTION,USAKUNALASKAM,AK Unalaska Monthly
US,False,City of Unalaska Sales Tax Report,2023-07-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKUNALASKAQ,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/bb5fbaa6-3bcf-4c23-9b47-31d2bb9093b2.png,,AK,32,likely_state_or_province_level,PRODUCTION,USAKUNALASKAQ,AK Unalaska Quarterly
US,False,Sales Tax Return,2022-02-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKWASILLA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/92d9871d-b442-4e04-919c-e8bf6f91b1c7.png,,AK,26,likely_state_or_province_level,PRODUCTION,USAKWASILLA,AK Wasilla
US,False,"Whittier, AK Sales Tax Reporting Form",2025-04-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKWHITTIER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/481292c4-6951-465e-ac88-d286e1474296.png,,AK,28,likely_state_or_province_level,PRODUCTION,USAKWHITTIER,AK WHITTIER
US,False,Tax On Gross Sales and Rentals (Quarterly),2022-07-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKWRANGELL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/384d8e8f-a28f-4cd3-bdef-c7ff6501f096.png,,AK,13,likely_state_or_province_level,PRODUCTION,USAKWRANGELL,AK Wrangell
US,False,Yakutat Sales Tax Return,2021-04-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AKYAKUTAT,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/968a1c90-07ec-4267-ba3b-f30d502e9ba0.png,,AK,2,likely_state_or_province_level,PRODUCTION,USAKYAKUTAT,AK Yakutat
US,False,Sales Tax Return,2025-09-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,AL2100,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8580c2fa-f2b6-4fcf-a8cb-471be757a8aa.png,,AL,26,likely_state_or_province_level,PRODUCTION,USAL2100,AL 2100
US,False,Sales Tax Return With Estimated Payment,2025-09-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,AL2105,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/642b3b2a-aede-4a07-a1d7-e4f3a3058d0d.png,,AL,16,likely_state_or_province_level,PRODUCTION,USAL2105,AL 2105
US,False,Rental Tax Return,2010-05-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,AL2410,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/80c2d350-58d7-44db-a0a5-5a8fbe7eb7bd.png,,AL,9,likely_state_or_province_level,PRODUCTION,USAL2410,AL 2410
US,False,Sellers Use Tax Return,2025-09-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,AL2620,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ee491ef3-9743-493e-808a-51fc73aa51e9.png,,AL,24,likely_state_or_province_level,PRODUCTION,USAL2620,AL 2620
US,False,Alabama State Simplified Sellers Use Tax Return,2021-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,AL2630,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ef5123a9-09f0-4727-8e2a-be53ddb19b92.png,,AL,34,likely_state_or_province_level,PRODUCTION,USAL2630,AL 2630
US,False,State-Administered Local Tax Return (Must add non-state administered local tax forms separately),2024-12-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,AL9501,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/588aaa74-5e00-4766-9968-78a9a894703e.png,,AL,106,likely_state_or_province_level,PRODUCTION,USAL9501,AL 9501
US,False,Rental Tax,2014-11-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALABBEVILLERENTAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/a224649e-5f62-45c8-8459-fadf46b9784b.png,,AL,16,likely_state_or_province_level,PRODUCTION,USALABBEVILLERENTAL,AL Abbeville Rental
US,False,Alabaster (City) Local Tax Return,2023-05-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALALABASTER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d04195a6-f68e-4e84-a001-7dcb049b7fbc.png,,AL,44,likely_state_or_province_level,PRODUCTION,USALALABASTER,AL Alabaster
US,False,Avenu Universal Return (Avenu-administered local tax),2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALALATAXUNIVERSAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8b00090a-3bfc-405f-8512-f9b015cdf2cc.png,,AL,107,likely_state_or_province_level,PRODUCTION,USALALATAXUNIVERSAL,AL RDS Universal
US,False,"Anniston (City) Local Sales, Use, Rental, & Lodging Tax Report",2021-08-01T00:00:00,2024-06-30T00:00:00,descriptive_state_level_label,ALANNISTON,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/66873453-8586-4dfd-bd24-8b16c6b3f67f.png,,AL,56,likely_state_or_province_level,PRODUCTION,USALANNISTON,AL Anniston
US,False,Auburn (City) Local Tax Report,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALAUBURN,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3d87d0b6-7959-4290-8c7d-bd927b640098.png,,AL,50,likely_state_or_province_level,PRODUCTION,USALAUBURN,AL Auburn
US,False,Banks (City) Local Sales Tax Form,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALBANKS,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c44156a1-4592-423d-8f32-bb1dbebc9018.png,,AL,28,likely_state_or_province_level,PRODUCTION,USALBANKS,AL Banks
US,False,Bay Minette (City) Local Tax Return,2021-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALBAYMINETTE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/087f235e-2d78-40b4-98f2-6ac49805a284.png,,AL,28,likely_state_or_province_level,PRODUCTION,USALBAYMINETTE,AL Bay Minette
US,False,Bessemer (City) Local Rental Lease Tax Form,2017-07-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALBESSEMERRENTAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/26d1e389-008a-475a-9cc5-3f61f6cf4063.png,,AL,22,likely_state_or_province_level,PRODUCTION,USALBESSEMERRENTAL,AL Bessemer Rental
US,False,Sales Tax Return (Monthly),2024-09-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALBIRMINGHAM,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d115de57-5b23-491b-8f3f-c53057656424.png,,AL,22,likely_state_or_province_level,PRODUCTION,USALBIRMINGHAM,AL Birmingham Sales
US,False,Consumer Use Tax Return,2024-09-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALBIRMINGHAMCU,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1c494fca-ab13-49e4-a559-6977fbc72d36.png,,AL,29,likely_state_or_province_level,PRODUCTION,USALBIRMINGHAMCU,AL Birmingham Consumer Use
US,False,Lease Tax Return,2019-06-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALBIRMINGHAMLEASE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/86912584-6846-4299-bd17-59b9796e65d1.png,,AL,13,likely_state_or_province_level,PRODUCTION,USALBIRMINGHAMLEASE,AL Birmingham Lease
US,False,Sellers Use Tax Return,2024-09-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALBIRMINGHAMUSE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0d5c98ed-7725-4280-a142-3084490a5b35.png,,AL,24,likely_state_or_province_level,PRODUCTION,USALBIRMINGHAMUSE,AL Birmingham Use
US,False,Town of Bon Air Local Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALBONAIR,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5203db92-e51d-41cd-aba5-da8779b241f2.png,,AL,6,likely_state_or_province_level,PRODUCTION,USALBONAIR,AL Bon Air
US,False,Calera (City) Local Tax Return,2022-09-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALCALERA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1e2c9862-1f9d-4e9d-8648-1756f3567cd0.png,,AL,20,likely_state_or_province_level,PRODUCTION,USALCALERA,AL Calera
US,False,Tanger Outlet Center Project User Fees,2010-07-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,ALFOLEYPFCDTANGER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d9ae4764-21e4-4b60-af63-d5e5bb5065bf.png,,AL,1,likely_state_or_province_level,PRODUCTION,USALCITYOFFOLEY,AL Foley PF CD Tanger
US,False,AL Sheffield Lease/Rental Tax Sales Report,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALCOLBERTSHEFFIELDSALES,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d7028f64-6766-43bd-ae48-f8b53bf40fa8.png,,AL,13,likely_state_or_province_level,PRODUCTION,USALCOLBERTSHEFFIELDSALES,AL Sheffield Lease Rental Sales Tax Report
US,False,Cullman (County & City) Local Sales & Sellers Use Tax Return,2022-03-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALCULLMAN,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c261a95d-7d13-4e08-9215-ad811883b9f6.png,,AL,66,likely_state_or_province_level,PRODUCTION,USALCULLMAN,AL Cullman
US,False,Cullman County & City Local Consumer's Use Tax Return,2019-05-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALCULLMANCU,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8fd9d448-58e4-4b7b-aee2-573b265afed3.png,,AL,35,likely_state_or_province_level,PRODUCTION,USALCULLMANCU,AL Cullman Consumer's Use
US,False,Rental Tax Return,2018-12-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALCULLMANRENTAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/cc7eaa07-cbab-4ece-9323-0d3138d6199f.png,,AL,22,likely_state_or_province_level,PRODUCTION,USALCULLMANRENTAL,AL Cullman Rental
US,False,Daphne (City) Local Tax Report,2023-05-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALDAPHNE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f00ae25f-6ea2-432a-86f1-29ade752d4a9.png,,AL,9,likely_state_or_province_level,PRODUCTION,USALDAPHNE,AL Daphne
US,False,Daphne (City) Local Consumer's Use Tax Report,2019-01-01T00:00:00,2022-09-30T00:00:00,descriptive_state_level_label,ALDAPHNECU,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ee53c2ac-698e-421f-82cc-b0bd851eccff.png,,AL,19,likely_state_or_province_level,PRODUCTION,USALDAPHNECU,AL Daphne Consumer Use
US,False,Daphne (City) Local Rental/Lease Tax Report,2020-05-01T00:00:00,2022-09-30T00:00:00,descriptive_state_level_label,ALDAPHNERENTAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3a06c8a1-d846-43a4-8de9-857a0eb8c48f.png,,AL,13,likely_state_or_province_level,PRODUCTION,USALDAPHNERENTAL,AL Daphne Rental
US,False,Daphne (City) Local Sales Tax Report,2019-01-01T00:00:00,2022-09-30T00:00:00,descriptive_state_level_label,ALDAPHNESALES,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/560f324c-097c-46d8-bee5-34dc1e6fe870.png,,AL,24,likely_state_or_province_level,PRODUCTION,USALDAPHNESALES,AL Daphne Sales
US,False,Daphne (City) Local Sellers Use Tax Report,2019-01-01T00:00:00,2022-09-30T00:00:00,descriptive_state_level_label,ALDAPHNEUSE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/25b38e5a-abc0-4619-9157-9268c98e06a2.png,,AL,20,likely_state_or_province_level,PRODUCTION,USALDAPHNEUSE,AL Daphne Use
US,False,Decatur (City) Local Tax Report,2024-06-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALDECATUR,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1839037f-444b-4b2e-8879-4373229ffeb7.png,,AL,44,likely_state_or_province_level,PRODUCTION,USALDECATUR,AL Decatur
US,False,Decatur (City) Police Jurisdiction Local Tax Report,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALDECATURPJ,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6e0c764c-0fad-4f6f-889d-7ce556628b05.png,,AL,32,likely_state_or_province_level,PRODUCTION,USALDECATURPJ,AL Decatur Police Jurisdiction
US,False,DeKalb (County) Monthly Local Sales & Use Tax Report (for monthly filers),2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALDEKALBMONTHLY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/55e9c506-1aeb-455f-960d-223a9c41e363.png,,AL,26,likely_state_or_province_level,PRODUCTION,USALDEKALBMONTHLY,AL Dekalb Monthly
US,False,DeKalb (County) Annual Local Sales & Use Tax Report,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALDEKALBYEARLY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/95fb2dfb-d7bf-426a-948d-d91734e87b4c.png,,AL,23,likely_state_or_province_level,PRODUCTION,USALDEKALBYEARLY,AL Dekalb Yearly
US,False,Edwardsville (City) Local Sales & Use Tax Return,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALEDWARDSVILLE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9944e6ee-7b0c-406e-aa65-7cea82321484.png,,AL,24,likely_state_or_province_level,PRODUCTION,USALEDWARDSVILLE,AL Edwardsville
US,False,Ethelsville (City) Local Sales Tax Report,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALETHELSVILLE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/7ee88cea-65c8-4967-b1eb-67bb14c4e34f.png,,AL,23,likely_state_or_province_level,PRODUCTION,USALETHELSVILLE,AL Ethelsville Sales
US,False,"Eva (City) Local Sales, Sellers Use, Consumer Use, Rental, & Leasing Tax Return",2020-05-01T00:00:00,2023-12-31T00:00:00,descriptive_state_level_label,ALEVA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/22a53209-0efd-44d6-bbdd-d6bef0b3bc2f.png,,AL,29,likely_state_or_province_level,PRODUCTION,USALEVA,AL Eva
US,False,Town of Fairview Consumer Use,2015-06-01T00:00:00,2017-07-31T00:00:00,descriptive_or_internal_label,ALFAIRVIEWCU,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9f310e79-4008-4dad-a4a1-0e9bfb5e5b90.png,,AL,1,likely_state_or_province_level,PRODUCTION,USALFAIRVIEWCU,AL Fairview CU
