country,deleted,description,effective_date,end_date,form_name_classification,legacy_return_name,major,minor,preview_image,purpose,region,revision,scope_level_guess,status,tax_form_code,tax_form_name
US,False,Annual Estimated Payment Form for Transaction Privilege Tax,2016-11-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AZTPTES,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b8f077e8-e0e5-4204-8706-7a2a2f0c68ac.png,,AZ,6,likely_state_or_province_level,PRODUCTION,USAZTPTES,AZ TPT ES
US,False,Tax Return,2016-07-01T00:00:00,2016-12-31T00:00:00,descriptive_state_level_label,AZTUCSON,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/00f2483c-9c0a-4d5b-bef5-82e3a7e37943.png,,AZ,9,likely_state_or_province_level,PRODUCTION,USAZTUCSON,AZ Tucson
US,False,Yavapai-Prescott Indian Tribe Report of Gross Income and Privilege License Tax,2025-06-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AZYAVAPAIPRESCOTT,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/397ada56-bdca-427a-aa0a-e40fe937cd46.png,,AZ,8,likely_state_or_province_level,PRODUCTION,USAZYAVAPAIPRESCOTT,AZ YAVAPAI PRESCOTT
US,False,Prepayment Form for Sales and Use Tax Filers,2010-09-01T00:00:00,2018-12-31T00:00:00,likely_official_or_near_official,CABOE1150,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/bdbe58c3-c0f4-449f-a928-e5264a164471.png,,CA,2,likely_state_or_province_level,PRODUCTION,USCABOE1150,CA BOE 1150
US,False,"State, Local, and District Sales and Use Tax Return",2017-10-01T00:00:00,2017-12-31T00:00:00,likely_official_or_near_official,CABOE401A2,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1aef63a9-bb05-438c-b260-398cbaad94f2.png,,CA,99,likely_state_or_province_level,PRODUCTION,USCABOE401A2,CA BOE 401 A2
US,False,"State, Local, and District Sales and Use Tax Return with Schedule C",2017-10-01T00:00:00,2017-12-31T00:00:00,likely_official_or_near_official,CABOE401A2OUTLET,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c68c5f8f-23e6-484e-b0f2-2ab75fae1124.png,,CA,74,likely_state_or_province_level,PRODUCTION,USCABOE401A2OUTLET,CA BOE 401 A2 Outlet
US,False,"State, Local, and District Sales and Use Tax Return- Split",2017-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CABOE401A2SPLIT,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0b6ed6fa-2491-441f-ac1d-371e92b7cc4f.png,,CA,11,likely_state_or_province_level,PRODUCTION,USCABOE401A2SPLIT,CA BOE 401 A2 Split
US,False,Schedule F - Detailed Allocation by City of 1% Combined Rate,2016-11-01T00:00:00,2018-03-31T00:00:00,likely_official_or_near_official,CABOE531F,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6a01c709-f530-4118-875e-b157223db12d.png,,CA,3,likely_state_or_province_level,PRODUCTION,USCABOE531F,CA BOE 531 F
US,False,"State, Local, and District Sales and Use Tax Return",2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CACDTFA401A2,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e638c0ef-26ad-4cd6-a528-260388c5cdab.png,,CA,375,likely_state_or_province_level,PRODUCTION,USCACDTFA401A2,CA CDTFA 401 A2
US,False,"State, Local, and District Sales and Use Tax Return with Schedule C",2025-04-01T00:00:00,2025-06-30T00:00:00,likely_official_or_near_official,CACDTFA401A2OUTLET,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/536f3ff7-c49f-420f-bfda-58564f706fec.png,,CA,295,likely_state_or_province_level,PRODUCTION,USCACDTFA401A2OUTLET,CA CDTFA 401 A2 OUTLET
US,False,"State, Local, and District Consumer Use Tax Return",2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CACDTFA401E,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/24e51ca8-a241-4cc0-a46a-dc7a2adc680d.png,,CA,196,likely_state_or_province_level,PRODUCTION,USCACDTFA401E,CA CDTFA 401 E
US,False,Schedule H -  Detailed Allocation by City of 1% Combined Rate,2018-01-01T00:00:00,2018-03-31T00:00:00,likely_official_or_near_official,CACDTFA531H,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/050022e3-69d1-42bc-8db5-a4bdf4c3f398.png,,CA,2,likely_state_or_province_level,PRODUCTION,USCACDTFA531H,CA CDTFA 531 H
US,False,Declaration of Gross Receipts,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,CAMODESTO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/34ec5688-2f4c-499f-8db0-31b7310ef846.png,,CA,0,likely_state_or_province_level,PRODUCTION,USCAMODESTO,CA Modesto
US,False,Sales and Use Tax Prepayment Form,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,CAPREPAYMENT,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/4a06c58e-6f37-4ed9-8faa-f681e84f2b16.png,,CA,3,likely_state_or_province_level,PRODUCTION,USCAPREPAYMENT,CA Prepayment
US,False,Consumer Use Tax Prepayment Form,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,USCAPREPAYMENTCU,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/4fc174ba-17eb-4212-ba0a-f45e014c1552.png,,CA,1,likely_state_or_province_level,PRODUCTION,USCAPREPAYMENTCU,CA Prepayment Consumer Use
US,False,Retail Sales Tax Return,2010-03-01T00:00:00,2019-12-31T00:00:00,descriptive_state_level_label,COALAMOSA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5c8b8bb1-d4ca-4b9d-a7b1-7319f5b3bd45.png,,CO,6,likely_state_or_province_level,PRODUCTION,USCOALAMOSA,CO Alamosa
US,False,Alamosa Use Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COALAMOSAUSE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/20c0c773-7674-4b9b-837d-a18e9eea93a4.png,,CO,2,likely_state_or_province_level,PRODUCTION,USCOALAMOSAUSE,CO Alamosa Use
US,False,Sales & Use Tax Return,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COARVADA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f68b2bc9-60dd-4a9a-a9fd-77ce247ee28a.png,,CO,50,likely_state_or_province_level,PRODUCTION,USCOARVADA,CO Arvada
US,False,Sales and Lodging Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COASPEN,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/dd76cb35-9656-45f1-83c9-029f30072909.png,,CO,40,likely_state_or_province_level,PRODUCTION,USCOASPEN,CO Aspen
US,False,Sales & Use Tax Return,2025-10-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COAURORA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/38096fa9-14ce-4e29-8381-25fb288bea3c.png,,CO,31,likely_state_or_province_level,PRODUCTION,USCOAURORA,CO Aurora
US,False,Sales & Use Tax Returnn,2025-10-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COAURORACONSOLIDATED,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5cb0643d-3b41-4cbd-89e2-51929e4a38fb.png,,CO,15,likely_state_or_province_level,PRODUCTION,USCOAURORACONSOLIDATED,CO Aurora (Consolidated)
US,False,Avon Tax Return,2010-03-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COAVON,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/7cf8dc02-5956-4935-9ac8-31b35c2ae14f.png,,CO,43,likely_state_or_province_level,PRODUCTION,USCOAVON,CO Avon
US,False,Civic Assessment Tax Return,2022-03-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COBEAVERCREEKCIVICASSESSMENT,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3bb7ea15-e7ab-4054-bfdb-9a0c3fcb7cbd.png,,CO,9,likely_state_or_province_level,PRODUCTION,USCOBEAVERCREEKCIVICASSESSMENT,CO Beaver Creek Civic Assesment
US,False,Sales Tax Return,2025-02-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COBLACKHAWK,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c77a5619-0ad0-4c00-a4c9-1305f9ad08d3.png,,CO,48,likely_state_or_province_level,PRODUCTION,USCOBLACKHAWK,CO Black Hawk
US,False,Sales Tax Return,2017-10-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COBOULDER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/15fdfa7a-cc6d-4265-a082-fd907c26f5eb.png,,CO,31,likely_state_or_province_level,PRODUCTION,USCOBOULDER,CO Boulder
US,False,Sales Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COBOULDERCONSOLIDATED,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c1da8431-f3f6-412e-9d17-65d6f18c58f4.png,,CO,11,likely_state_or_province_level,PRODUCTION,USCOBOULDERCONSOLIDATED,CO Boulder Outlets
US,False,Sales Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COBRECKENRIDGE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c9141be4-b569-4cba-a4e8-2cdacb4af6b1.png,,CO,54,likely_state_or_province_level,PRODUCTION,USCOBRECKENRIDGE,CO Breckenridge
US,False,Sales Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COBRIGHTON,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1f7ef671-49b0-4636-bb85-166c0950333f.png,,CO,56,likely_state_or_province_level,PRODUCTION,USCOBRIGHTON,CO Brighton
US,False,Sales Tax Return,2023-02-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COBROOMFIELD,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ec603fc0-d4c7-4833-9d31-d06b7399254f.png,,CO,34,likely_state_or_province_level,PRODUCTION,USCOBROOMFIELD,CO Broomfield
US,False,Sales Tax Return,2019-02-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COCANON,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9484b9fd-fd6c-4bef-accc-5c039f87007b.png,,CO,30,likely_state_or_province_level,PRODUCTION,USCOCANON,CO Canon
US,False,Use Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,USCOCANON,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5df0c0a4-4cd9-4992-a964-00156ba2cb10.png,,CO,7,likely_state_or_province_level,PRODUCTION,USCOCANONUSE,CO Canon Use
US,False,Sales Tax Return,2013-06-01T00:00:00,2023-12-31T00:00:00,descriptive_state_level_label,COCARBONDALEA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9b3e4a5c-f09d-46fd-94ad-99306a253224.png,,CO,26,likely_state_or_province_level,PRODUCTION,USCOCARBONDALEA,CO Carbondale Annual
US,False,Sales/Use Tax Return,2024-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COCASTLEPINES,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c05f7ae8-3103-4d0b-8699-39ebc934cb23.png,,CO,23,likely_state_or_province_level,PRODUCTION,USCOCASTLEPINES,CO Castle Pines
US,False,Sales Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COCASTLEROCK,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/211eb3b1-9fe1-4cd2-a4cb-3d7fe7424696.png,,CO,15,likely_state_or_province_level,PRODUCTION,USCOCASTLEROCK,CO Castle Rock
US,False,City of Centennial Sales Tax Return,2019-02-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COCENTENNIAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d698b045-e575-4545-be4a-474f3821ba43.png,,CO,36,likely_state_or_province_level,PRODUCTION,USCOCENTENNIAL,CO Centennial
US,False,RSF Payment Form,2010-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,COCENTERRALIFESTYLERSF,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/09f46535-4458-4470-be20-698e83cc5a9e.png,,CO,4,likely_state_or_province_level,PRODUCTION,USCOCENTERRALIFESTYLERSF,CO Centerra Lifestyle Center
US,False,PIF Payment Form,2022-11-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,COCENTERRAPIF,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f478f5ca-595c-4ec7-ac0a-c6be14e0aad7.png,,CO,7,likely_state_or_province_level,PRODUCTION,USCOCENTERRAPIF,CO Centerra Public Improvement Collection Corp
US,False,RSF Payment Form,2019-11-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,COCENTERRARSF,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/97c994f5-2361-45ca-89a0-666252e5b43c.png,,CO,4,likely_state_or_province_level,PRODUCTION,USCOCENTERRARSF,CO Centerra Retail Sales Fee
US,False,Sales Tax Return,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COCENTRAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/7d45808e-287f-4705-afef-61d79b20c55f.png,,CO,24,likely_state_or_province_level,PRODUCTION,USCOCENTRAL,CO Central
US,False,Sales Tax Return,2025-03-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COCOLORADOSPRINGS,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/25a064ea-4dc5-4a6d-8587-9aa351fa2d2c.png,,CO,91,likely_state_or_province_level,PRODUCTION,USCOCOLORADOSPRINGS,CO Colorado Springs
US,False,Sales/Use Tax Return,2022-02-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COCOMMERCE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5f5a350c-3f07-4244-9782-ecbb0a60680a.png,,CO,49,likely_state_or_province_level,PRODUCTION,USCOCOMMERCE,CO Commerce
US,False,Sales Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COCORTEZ,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/892180e6-545d-4153-a0ad-aec4b9e6169e.png,,CO,24,likely_state_or_province_level,PRODUCTION,USCOCORTEZ,CO Cortez
US,False,"Craig, CO Retail Sales Tax Return",2024-04-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COCRAIG,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/696693e8-e1bb-4e81-bdda-c34490fe73e0.png,,CO,23,likely_state_or_province_level,PRODUCTION,USCOCRAIG,CO Craig
US,False,Sales Tax Return,2016-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COCRESTEDBUTTE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/86c9392d-5d36-4789-b763-36229068a4e4.png,,CO,25,likely_state_or_province_level,PRODUCTION,USCOCRESTEDBUTTE,CO Crested Butte
US,False,Sale and Use Tax Return,2022-10-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,CODACONO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/59db56b6-e434-4882-838a-08fc483c0a2e.png,,CO,30,likely_state_or_province_level,PRODUCTION,USCODACONO,CO Dacono
US,False,Sales & Use Tax Return,2022-12-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,CODELTA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c8a48d30-1d03-4264-9bd2-d90c7c000703.png,,CO,15,likely_state_or_province_level,PRODUCTION,USCODELTA,CO Delta
US,False,Denver Monthly Sales/Use Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,CODENVER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/bc403e1f-2a72-4f28-b5f9-632d56df5103.png,,CO,47,likely_state_or_province_level,PRODUCTION,USCODENVER,CO Denver Monthly
US,False,Denver Annual Sales/Use Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,CODENVERA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/99f24ec8-162b-4f43-88e9-e8a669fbb96c.png,,CO,38,likely_state_or_province_level,PRODUCTION,USCODENVERA,CO Denver Annual
US,False,Denver Monthly Sales/Use Tax Return (Outlets),2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,CODENVERCONSOLIDATEDM,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/61db8313-1f8c-4b37-bc5b-e11c881dc1b6.png,,CO,19,likely_state_or_province_level,PRODUCTION,USCODENVERCONSOLIDATEDM,CO Denver Outlets Monthly
US,False,Denver Quarterly Sales/Use Tax Return (Outlets),2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,CODENVERCONSOLIDATEDQ,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/692b1929-e9f8-42c6-944d-711896202216.png,,CO,24,likely_state_or_province_level,PRODUCTION,USCODENVERCONSOLIDATEDQ,CO Denver Outlets Quarterly
US,False,Denver Annual Consumers Use Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,CODENVERCUA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6c0d0605-2a81-416f-b7f5-bf5b57d08fe0.png,,CO,16,likely_state_or_province_level,PRODUCTION,USCODENVERCUA,CO Denver Consumer Use Annual
US,False,Denver Monthly Consumers Use Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,CODENVERCUM,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/34d968b5-277e-4977-861c-9e47950fe60f.png,,CO,16,likely_state_or_province_level,PRODUCTION,USCODENVERCUM,CO Denver Consumer Use Monthly
US,False,Denver Quarterly Consumers Use Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,CODENVERCUQ,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/2cf42cda-6d38-4b8f-9804-8175c1e88bc3.png,,CO,12,likely_state_or_province_level,PRODUCTION,USCODENVERCUQ,CO Denver Consumer Use Quarterly
US,False,Denver Quarterly Sales/Use Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,CODENVERQ,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/59eb2b6d-89bc-45a3-aefc-c944c6793e4c.png,,CO,31,likely_state_or_province_level,PRODUCTION,USCODENVERQ,CO Denver Quarterly
US,False,Colorado Retail Sales Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CODR0100,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b2b45744-6a43-4983-a3f1-5a8576b57fd0.png,,CO,140,likely_state_or_province_level,PRODUCTION,USCODR0100,CO DR0100
US,False,Colorado Retail Sales Tax Return for Outlets,2016-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CODR0100CS,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/78525aa0-3360-4c0b-9e49-22e38b92d349.png,,CO,343,likely_state_or_province_level,PRODUCTION,USCODR0100CS,CO DR 0100 for Outlets
US,False,Retailer's Use Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CODR0173,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/2a7e8367-9b12-43a3-89cc-fd54e1a0c43d.png,,CO,94,likely_state_or_province_level,PRODUCTION,USCODR0173,CO DR 0173
US,False,Consumer Use Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CODR0252,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/fdfdf2ef-30c2-457d-976a-3f650ee8007f.png,,CO,42,likely_state_or_province_level,PRODUCTION,USCODR0252,CO DR 0252
US,False,Colorado Retail Fee Delivery Return,2025-07-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CODR1786,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/44ce03b7-9741-4634-8ac8-384e46fee4fc.png,,CO,20,likely_state_or_province_level,PRODUCTION,USCODR1786,CO DR 1786
US,False,Sales/Use Tax Return,2025-03-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,CODURANGO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/14c9c77a-99a9-47ff-abdd-86e95f644957.png,,CO,61,likely_state_or_province_level,PRODUCTION,USCODURANGO,CO Durango
US,False,Sales Tax Return,2022-05-01T00:00:00,2023-12-31T00:00:00,descriptive_state_level_label,COEDGEWATER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/301a8270-21e1-479c-980b-e24a430980c4.png,,CO,26,likely_state_or_province_level,PRODUCTION,USCOEDGEWATER,CO Edgewater
US,False,Public Improvement Fee Schedule,2011-12-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,COELKVALLEYPIF,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f7f6f74e-88cc-4773-88f0-745816f8ad9a.png,,CO,10,likely_state_or_province_level,PRODUCTION,USCOELKVALLEYPIF,CO Elk Valley Public Improvement Corporation
US,False,Sales Tax Return,2023-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COENGLEWOOD,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/08360074-40d7-4794-a1dc-6a5014204afa.png,,CO,22,likely_state_or_province_level,PRODUCTION,USCOENGLEWOOD,CO Englewood
US,False,Sales and Use Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COEVANS,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/99f21c45-2e88-40a4-9340-6aaa052bcff3.png,,CO,31,likely_state_or_province_level,PRODUCTION,USCOEVANS,CO Evans
US,False,Sales Tax Return,2020-08-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,COFEDERALHEIGHTS,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/cbd3c773-f0e2-4bf1-8b54-04b44fcb3714.png,,CO,16,likely_state_or_province_level,PRODUCTION,USCOFEDERALHEIGHTS,CO Federal Heights
